Season,GrandPrix,Driver,Team,GridPosition,FinalPosition,Points,MainCompound,PitStops,AvgLapTime,AirTemp,TrackTemp,Rain,Top10,Top5,Top3,Victory,DriverAvgFinish,DriverTop10Rate,TeamAvgFinish,TeamTop10Rate,GridAdvantage,TeammateDiff,BeatsTeammate,DriverVsTeammatePace,DriverRainAvgFinish,TeamSeasonAvgFinish,TeamSeasonTop10Rate,DriverSeasonAvgFinish,DriverSeasonTop10Rate,DriverRecentForm,RaceAvgFinish,FinishVsRaceAverage
2023,British Grand Prix,ALB,Williams,8.0,8.0,4.0,MEDIUM,2,98.74646153846156,21.473509933774835,30.94105960264901,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,13.0,3,1,-0.11065384615383778,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,11.0,10.5,-2.5
2023,Canadian Grand Prix,ALB,Williams,9.0,7.0,6.0,HARD,2,81.41658571428573,18.53024691358025,30.59320987654321,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,13,1,-0.2620809523809413,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,10.2,10.31578947368421,-3.3157894736842106
2023,Dutch Grand Prix,ALB,Williams,4.0,8.0,4.0,SOFT,5,84.98851428571429,16.791866028708135,24.94114832535885,1,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,17.0,12,1,-8.042057142857146,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,9.4,10.210526315789474,-2.2105263157894743
2023,Hungarian Grand Prix,ALB,Williams,16.0,11.0,0.0,HARD,3,85.76407246376812,28.808536585365857,48.579268292682926,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,5.0,7,1,-0.6422558944408223,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,9.6,10.5,0.5
2023,Italian Grand Prix,ALB,Williams,6.0,7.0,6.0,HARD,2,87.57350980392158,29.330128205128204,42.928205128205136,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,15.0,6,1,-0.5514701960784123,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,8.2,10.0,-3.0
2023,Japanese Grand Prix,ALB,Williams,13.0,16.0,0.0,MEDIUM,3,105.33678260869566,27.28860759493671,42.070253164556966,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,1,1,-3.0284279176201494,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,9.8,10.5,5.5
2023,Las Vegas Grand Prix,ALB,Williams,5.0,12.0,0.0,HARD,2,101.2807777777778,18.05,17.99444444444444,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,16.0,4,1,-0.29753333333331966,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,10.8,10.5,1.5
2023,Mexico City Grand Prix,ALB,Williams,14.0,9.0,2.0,MEDIUM,3,85.64076811594204,25.547368421052628,45.63947368421053,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,7,1,-1.3551159420289878,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,11.0,10.157894736842104,-1.1578947368421044
2023,Miami Grand Prix,ALB,Williams,11.0,14.0,0.0,HARD,2,93.52810526315793,27.11741935483871,36.68903225806452,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,10.0,6,1,-0.9831268796992134,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,11.6,10.5,3.5
2023,Monaco Grand Prix,ALB,Williams,13.0,14.0,0.0,HARD,3,85.85961038961038,25.06590909090909,39.25568181818182,1,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,4,1,-1.0477975051264536,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,13.0,10.5,3.5
2023,Qatar Grand Prix,ALB,Williams,13.0,13.0,0.0,MEDIUM,4,93.68740350877194,31.46289308176101,36.93207547169812,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,5,1,-3.017746491228067,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,12.4,10.0,3.0
2023,Saudi Arabian Grand Prix,ALB,Williams,17.0,19.0,0.0,MEDIUM,2,100.94432,26.09189189189189,31.79256756756757,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,4.0,-3,0,1.7205799999999982,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,13.8,10.5,8.5
2023,Singapore Grand Prix,ALB,Williams,14.0,11.0,0.0,MEDIUM,3,102.39281666666668,29.844318181818185,36.42215909090909,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,3,1,0.05676666666667529,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,14.2,10.0,1.0
2023,Spanish Grand Prix,ALB,Williams,18.0,16.0,0.0,MEDIUM,3,81.62535384615383,22.674025974025977,33.838961038961045,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,3.0,4,1,-0.3687538461538509,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,14.6,10.5,5.5
2023,São Paulo Grand Prix,ALB,Williams,13.0,19.0,0.0,SOFT,1,,20.460109289617485,46.77595628415301,1,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,-8,0,0.0,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,15.6,10.0,9.0
2023,United States Grand Prix,ALB,Williams,15.0,9.0,2.0,MEDIUM,3,103.62635714285716,29.96011904761904,40.62857142857143,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,6.0,1,1,-0.11221428571425918,15.375,14.113636363636363,0.18181818181818182,12.409090909090908,0.3181818181818182,14.8,10.5,-1.5
2024,Abu Dhabi Grand Prix,ALB,Williams,18.0,11.0,0.0,HARD,2,91.3077543859649,26.76824324324324,31.80540540540541,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,3.0,8,1,-3.7087840755735755,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,13.2,10.5,0.5
2024,Australian Grand Prix,ALB,Williams,12.0,11.0,0.0,HARD,3,84.76933333333334,20.62222222222222,38.40208333333333,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,9.0,0,0,0.0,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,13.2,10.0,1.0
2024,Austrian Grand Prix,ALB,Williams,16.0,15.0,0.0,HARD,3,72.48091428571426,29.42587412587413,46.42097902097903,1,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,5.0,4,1,-0.9844045548654492,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,13.0,10.5,4.5
2024,Azerbaijan Grand Prix,ALB,Williams,9.0,7.0,6.0,HARD,2,110.25446000000002,26.70592105263158,44.34934210526316,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,1,1,-0.03627999999997655,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,10.6,10.5,-3.5
2024,Bahrain Grand Prix,ALB,Williams,13.0,15.0,0.0,HARD,3,98.51121428571427,18.22738853503185,23.652866242038225,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,5,1,-0.81613756613757,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,11.8,10.5,4.5
2024,Belgian Grand Prix,ALB,Williams,10.0,12.0,0.0,MEDIUM,3,110.47025,21.32846715328467,42.26715328467153,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,11.0,5,1,-0.5092272727272871,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,12.0,10.5,1.5
2024,British Grand Prix,ALB,Williams,9.0,9.0,2.0,MEDIUM,3,96.4508846153846,15.77074829931973,27.670068027210885,1,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,2,1,-0.39563461538462263,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,11.6,10.0,-1.0
2024,Canadian Grand Prix,ALB,Williams,10.0,17.0,0.0,INTERMEDIATE,3,92.09692307692308,17.797345132743363,24.569911504424784,1,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,11.0,3,1,-2.012598662207367,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,12.0,10.5,6.5
2024,Chinese Grand Prix,ALB,Williams,14.0,12.0,0.0,HARD,3,109.25107142857142,18.63939393939394,29.79272727272728,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,5,1,-0.35007142857142526,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,13.0,10.5,1.5
2024,Dutch Grand Prix,ALB,Williams,19.0,14.0,0.0,HARD,3,77.27084507042255,19.00588235294118,30.80588235294118,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,2.0,2,1,-0.33560563380279973,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,12.8,10.5,3.5
2024,Emilia Romagna Grand Prix,ALB,Williams,14.0,20.0,0.0,MEDIUM,5,84.49361999999999,25.11398601398601,42.023776223776224,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,-3,0,1.0048619354838593,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,14.4,10.5,9.5
2024,Hungarian Grand Prix,ALB,Williams,13.0,14.0,0.0,HARD,3,85.77910144927534,28.82387096774194,44.91612903225806,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,8.0,3,1,-0.229304347826087,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,15.4,10.5,3.5
2024,Italian Grand Prix,ALB,Williams,9.0,9.0,2.0,HARD,2,85.81477358490567,33.1015037593985,49.31127819548872,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,3,1,-0.26135849056602467,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,13.8,10.5,-1.5
2024,Japanese Grand Prix,ALB,Williams,14.0,20.0,0.0,SOFT,1,,21.69116022099448,37.50110497237569,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,-3,0,0.0,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,15.4,10.5,9.5
2024,Las Vegas Grand Prix,ALB,Williams,17.0,19.0,0.0,HARD,2,101.28084,17.825174825174823,17.723776223776223,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,4.0,-5,0,1.258020000000002,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,16.4,10.5,8.5
2024,Mexico City Grand Prix,ALB,Williams,9.0,19.0,0.0,MEDIUM,1,,19.88867924528302,35.60251572327045,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,-7,0,0.0,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,16.2,10.368421052631579,8.631578947368421
2024,Miami Grand Prix,ALB,Williams,14.0,18.0,0.0,HARD,3,96.9467894736842,28.521999999999995,44.664,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,2,1,1.2601228070175239,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,17.0,10.5,7.5
2024,Monaco Grand Prix,ALB,Williams,9.0,9.0,2.0,HARD,2,112.33254545454548,21.596499999999995,46.318000000000005,0,1,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,12.0,6,1,-0.8856124401913803,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,17.0,10.5,-1.5
2024,Qatar Grand Prix,ALB,Williams,16.0,15.0,0.0,MEDIUM,5,97.82664285714286,18.926490066225167,22.77350993377484,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,5.0,4,1,0.0,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,16.0,10.5,4.5
2024,Saudi Arabian Grand Prix,ALB,Williams,12.0,11.0,0.0,HARD,2,96.97232653061224,25.528082191780825,31.59315068493151,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,9.0,3,1,-0.37704846938775916,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,14.4,10.5,0.5
2024,Singapore Grand Prix,ALB,Williams,11.0,20.0,0.0,MEDIUM,2,104.04686666666666,30.786250000000003,36.445625,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,10.0,-9,0,4.721374863387965,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,14.6,10.5,9.5
2024,Spanish Grand Prix,ALB,Williams,20.0,18.0,0.0,SOFT,3,82.43655384615386,24.132467532467533,41.09610389610391,1,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,1.0,2,1,-0.45552427884614133,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,14.6,10.5,7.5
2024,United States Grand Prix,ALB,Williams,14.0,16.0,0.0,MEDIUM,3,103.17762962962964,28.12129032258064,46.60193548387097,0,0,0,0,0,13.671641791044776,0.208955223880597,14.726256983240223,0.13966480446927373,7.0,-6,0,0.7996478114477981,15.375,15.065217391304348,0.13043478260869565,14.391304347826088,0.17391304347826086,16.0,10.5,5.5
2021,Abu Dhabi Grand Prix,ALO,Alpine,11.0,8.0,4.0,HARD,2,93.4567192982456,24.519108280254777,28.4656050955414,0,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,10.0,1,1,-0.04901754385963386,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,8.0,10.0,-2.0
2021,Austrian Grand Prix,ALO,Alpine,14.0,10.0,1.0,HARD,2,72.07981428571428,20.96602564102564,33.18397435897436,1,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,7.0,10,1,0.0,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,9.0,10.5,-0.5
2021,Azerbaijan Grand Prix,ALO,Alpine,8.0,6.0,8.0,HARD,5,112.0396739130435,24.17093023255814,38.31453488372093,0,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,13.0,14,1,-8.528659420289841,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,8.0,10.5,-4.5
2021,Bahrain Grand Prix,ALO,Alpine,9.0,19.0,0.0,MEDIUM,3,102.29045161290324,20.53834586466165,27.627819548872186,0,0,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,12.0,-6,0,1.563269794721407,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,10.75,10.789473684210526,8.210526315789474
2021,Belgian Grand Prix,ALO,Alpine,12.0,11.0,0.0,UNKNOWN,1,227.661,13.012413793103448,15.258620689655173,1,0,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,9.0,-4,0,9.010999999999996,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,10.8,9.61111111111111,1.3888888888888893
2021,British Grand Prix,ALO,Alpine,7.0,7.0,6.0,HARD,3,95.56702,29.4,50.93152173913043,0,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,14.0,2,1,0.0375399999999928,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,10.6,10.210526315789474,-3.2105263157894743
2021,Dutch Grand Prix,ALO,Alpine,9.0,6.0,8.0,MEDIUM,2,76.77273239436619,21.50443037974684,36.10569620253165,0,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,12.0,3,1,-0.050718309859178135,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,9.8,10.333333333333334,-4.333333333333334
2021,Emilia Romagna Grand Prix,ALO,Alpine,15.0,10.0,1.0,MEDIUM,4,92.93013114754098,10.62111801242236,16.827329192546582,1,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,6.0,-1,0,0.8875311475409831,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,10.6,10.263157894736842,-0.2631578947368425
2021,French Grand Prix,ALO,Alpine,9.0,8.0,4.0,HARD,2,100.44273584905662,25.3144,35.22879999999999,0,1,0,0,0,9.362637362637363,0.6923076923076923,11.150837988826815,0.5418994413407822,12.0,6,1,-0.6897064586356976,7.826086956521739,10.25,0.6590909090909091,9.909090909090908,0.6818181818181818,8.4,10.368421052631579,-2.3684210526315788
